start,stop,description,location,name_surname,activity,course_desc,location_id,prof_id,group_id,course_id,comment,URL
2024-12-10T08:00:00+00:00,2024-12-10T10:30:00+00:00,V-Management proizvodnega sistema-VS-Redni,402,Tilen Medved,V,Management proizvodnega sistema,,,,,,
2024-11-19T14:15:00+00:00,2024-11-19T16:45:00+00:00,V-Osnove naravoslovja in tehnologije-1. skupina-VS-Redni,111,Tilen Medved,V,Osnove naravoslovja in tehnologije,,,,,,
2024-12-13T08:00:00+00:00,2024-12-13T10:30:00+00:00,e-V-Management proizvodnega sistema-VS-Redni,E-učilnica,Tilen Medved,e-V,Management proizvodnega sistema,,,,,,
2025-01-13T08:00:00+00:00,2025-01-13T10:30:00+00:00,V-Design inženirskih sistemov-MAG-Redni,301,Tilen Medved,V,Design inženirskih sistemov,,,,,,
2024-10-24T14:15:00+00:00,2024-10-24T16:45:00+00:00,V-Logistika in planiranje oskrbovalnih verig-UNI-Redni,403,Tilen Medved,V,Logistika in planiranje oskrbovalnih verig,,,,,,
2025-01-09T08:00:00+00:00,2025-01-09T10:30:00+00:00,V-Design inženirskih sistemov-MAG-Redni,411,Tilen Medved,V,Design inženirskih sistemov,,,,,,
2025-01-08T08:00:00+00:00,2025-01-08T10:30:00+00:00,V-Design inženirskih sistemov-MAG-Redni,301,Tilen Medved,V,Design inženirskih sistemov,,,,,,
2024-12-16T17:00:00+00:00,2024-12-16T21:05:00+00:00,Konzultacije-Design inženirskih sistemov - vaje-MAG-Izredni,MS Teams,Tilen Medved,Konzultacije *  vaj,Design inženirskih sistemov -,,,,,,
2025-01-15T17:00:00+00:00,2025-01-15T19:30:00+00:00,V-Informacijska varnost-UNI-Redni,412,Klemen Methans,V,Informacijska varnost,,,,,,
2025-01-16T17:00:00+00:00,2025-01-16T19:30:00+00:00,V-Informacijska varnost-UNI-Redni,412,Klemen Methans,V,Informacijska varnost,,,,,,
2025-01-21T17:00:00+00:00,2025-01-21T19:30:00+00:00,e-V-Informacijska varnost-UNI-Redni,E-učilnica,Klemen Methans,e-V,Informacijska varnost,,,,,,
2025-01-23T17:00:00+00:00,2025-01-23T19:30:00+00:00,V-Informacijska varnost-UNI-Redni,412,Klemen Methans,V,Informacijska varnost,,,,,,
2025-01-22T17:00:00+00:00,2025-01-22T19:30:00+00:00,V-Informacijska varnost-UNI-Redni,412,Klemen Methans,V,Informacijska varnost,,,,,,
2025-01-13T17:00:00+00:00,2025-01-13T19:30:00+00:00,V-Informacijska varnost-UNI-Redni,412,Klemen Methans,V,Informacijska varnost,,,,,,
2025-01-10T17:00:00+00:00,2025-01-10T19:30:00+00:00,V-Informacijska varnost-UNI-Redni,412,Klemen Methans,V,Informacijska varnost,,,,,,
2025-01-24T17:00:00+00:00,2025-01-24T19:30:00+00:00,e-V-Informacijska varnost-UNI-Redni,E-učilnica,Klemen Methans,e-V,Informacijska varnost,,,,,,
2024-11-13T10:45:00+00:00,2024-11-13T13:15:00+00:00,P-Selekcijski postopki-UNI-Redni,303,Maja Mesko,P,Selekcijski postopki,,,,,,
2024-11-28T16:00:00+00:00,2024-11-28T21:00:00+00:00,e-P-Psihologija v športu-VS-Izredni,E-učilnica,Maja Mesko,e-P,Psihologija v športu,,,,,,
2024-12-18T17:00:00+00:00,2024-12-18T19:30:00+00:00,V-Psihologija v športu-VS-Izredni,MS Teams,Maja Mesko,V,Psihologija v športu,,,,,,
2024-09-30T08:10:00+00:00,2024-09-30T08:40:00+00:00,"Zagovor diplome: Zobić Ana Mari - - Mentor: Maja Meško, somentor: -VS-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-10-30T17:00:00+00:00,2024-10-30T21:00:00+00:00,e-V-Kineziologija-VS-Izredni,E-učilnica,Maja Mesko,e-V,Kineziologija,,,,,,
2024-10-29T17:00:00+00:00,2024-10-29T21:05:00+00:00,Konzultacije-Psihologija v kriznem upravljanju-VS-Izredni,MS Teams,Maja Mesko,Konzultacije * VS-I,Psihologija v kriznem upravljanju-,,,,,,
2023-10-16T12:00:00+00:00,2023-10-16T12:30:00+00:00,"Zagovor diplome: Schweiger Gal - - Mentor: Maja Meško, somentor: -VS-Izredni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-11-26T10:45:00+00:00,2024-11-26T13:15:00+00:00,e-P-Selekcijski postopki-UNI-Redni,E-učilnica,Maja Mesko,e-P,Selekcijski postopki,,,,,,
2024-11-29T10:45:00+00:00,2024-11-29T13:15:00+00:00,e-P-Selekcijski postopki-UNI-Redni,E-učilnica,Maja Mesko,e-P,Selekcijski postopki,,,,,,
2024-03-27T11:15:00+00:00,2024-03-27T11:45:00+00:00,"Zagovor diplome: Velić Haris - - Mentor: Maja Meško, somentor: -VS-Izredni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-11-27T17:00:00+00:00,2024-11-27T19:30:00+00:00,P-Psihologija v športu-VS-Izredni,301,Maja Mesko,P,Psihologija v športu,,,,,,
2023-09-20T09:00:00+00:00,2023-09-20T09:30:00+00:00,"Zagovor diplome: Požun Rok - - Mentor: Gregor Lenart/FOV, somentor: Alenka Brezavšček/FOV-VS-Izredni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-11-25T10:45:00+00:00,2024-11-25T13:15:00+00:00,P-Selekcijski postopki-UNI-Redni,303,Maja Mesko,P,Selekcijski postopki,,,,,,
2024-09-10T10:30:00+00:00,2024-09-10T11:00:00+00:00,"Zagovor diplome: Klofutar Tine - - Mentor: Maja Meško, somentor: Janja Jerebic-VS-Izredni",MS Teams,Maja Mesko,Zagovor,Zagovor,,,,,,
2023-07-06T10:30:00+00:00,2023-07-06T11:00:00+00:00,"Zagovor diplome: Vindišar Tamara - - Mentor: Marko Urh/FOV, somentor: -VS-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-10-03T17:00:00+00:00,2024-10-03T19:30:00+00:00,P-Kineziologija-VS-Izredni,301,Maja Mesko,P,Kineziologija,,,,,,
2024-11-18T10:45:00+00:00,2024-11-18T13:15:00+00:00,e-P-Selekcijski postopki-UNI-Redni,E-učilnica,Maja Mesko,e-P,Selekcijski postopki,,,,,,
2023-07-03T09:30:00+00:00,2023-07-03T10:00:00+00:00,"Zagovor diplome: Vrhovec Benjamin - - Mentor: Maja Meško, somentor: Janja Jerebic-VS-Izredni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-10-07T16:00:00+00:00,2024-10-07T21:00:00+00:00,e-P-Kineziologija-VS-Izredni,E-učilnica,Maja Mesko,e-P,Kineziologija,,,,,,
2024-09-30T08:30:00+00:00,2024-09-30T09:00:00+00:00,"Zagovor magisterija: Smolej Patricija - - Mentor: Maja Meško, somentor: -MAG-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-10-04T16:00:00+00:00,2024-10-04T21:00:00+00:00,e-P-Kineziologija-VS-Izredni,E-učilnica,Maja Mesko,e-P,Kineziologija,,,,,,
2024-05-30T09:00:00+00:00,2024-05-30T09:30:00+00:00,"Zagovor magisterija: Bernik Nejc - - Mentor: Polona Šprajc/FOV, somentor: -MAG-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-05-15T12:30:00+00:00,2024-05-15T13:00:00+00:00,"Zagovor diplome: Jereb Eva - - Mentor: Maja Meško, somentor: -UNI-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-03-27T10:45:00+00:00,2024-03-27T11:15:00+00:00,"Zagovor diplome: Lampe Nuša - - Mentor: Maja Meško, somentor: -VS-Izredni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-11-20T10:45:00+00:00,2024-11-20T13:15:00+00:00,e-P-Selekcijski postopki-UNI-Redni,E-učilnica,Maja Mesko,e-P,Selekcijski postopki,,,,,,
2024-10-24T16:00:00+00:00,2024-10-24T21:00:00+00:00,e-V-Kineziologija-VS-Izredni,E-učilnica,Maja Mesko,e-V,Kineziologija,,,,,,
2024-06-19T11:00:00+00:00,2024-06-19T11:30:00+00:00,"Zagovor magisterija: Vidović Ivana - - Mentor: Polona Šprajc/FOV, somentor: -MAG-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-10-28T13:00:00+00:00,2024-10-28T13:30:00+00:00,"Zagovor magisterija: Smajlović Arijana - - Mentor: Polona Šprajc/FOV, somentor: -MAG-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-06-19T09:30:00+00:00,2024-06-19T10:00:00+00:00,"Zagovor diplome: Milkić Anja - - Mentor: Miha Marič/FOV, somentor: -UNI-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2023-09-06T11:15:00+00:00,2023-09-06T11:45:00+00:00,"Zagovor diplome: Arh Mitja - - Mentor: Maja Meško, somentor: -UNI-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-11-04T17:00:00+00:00,2024-11-04T19:30:00+00:00,V-Kineziologija-VS-Izredni,MS Teams,Maja Mesko,V,Kineziologija,,,,,,
2024-12-13T17:00:00+00:00,2024-12-13T21:00:00+00:00,e-V-Psihologija v športu-VS-Izredni,E-učilnica,Maja Mesko,e-V,Psihologija v športu,,,,,,
2024-12-10T17:00:00+00:00,2024-12-10T19:30:00+00:00,V-Psihologija v športu-VS-Izredni,301,Maja Mesko,V,Psihologija v športu,,,,,,
2024-12-05T16:00:00+00:00,2024-12-05T21:00:00+00:00,e-P-Psihologija v športu-VS-Izredni,E-učilnica,Maja Mesko,e-P,Psihologija v športu,,,,,,
2024-11-22T10:45:00+00:00,2024-11-22T13:15:00+00:00,P-Selekcijski postopki-UNI-Redni,303,Maja Mesko,P,Selekcijski postopki,,,,,,
2024-07-11T10:00:00+00:00,2024-07-11T10:30:00+00:00,"Zagovor diplome: Marolt Janja - - Mentor: Maja Meško, somentor: -VS-Izredni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-07-09T09:00:00+00:00,2024-07-09T09:30:00+00:00,"Zagovor diplome: Štrakl Maša - - Mentor: Maja Meško, somentor: Janja Jerebic-VS-Izredni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-11-15T10:45:00+00:00,2024-11-15T13:15:00+00:00,P-Selekcijski postopki-UNI-Redni,303,Maja Mesko,P,Selekcijski postopki,,,,,,
2024-11-28T10:45:00+00:00,2024-11-28T13:15:00+00:00,P-Selekcijski postopki-UNI-Redni,303,Maja Mesko,P,Selekcijski postopki,,,,,,
2024-10-23T17:00:00+00:00,2024-10-23T19:30:00+00:00,V-Kineziologija-VS-Izredni,301,Maja Mesko,V,Kineziologija,,,,,,
2024-10-10T16:00:00+00:00,2024-10-10T21:00:00+00:00,e-P-Kineziologija-VS-Izredni,E-učilnica,Maja Mesko,e-P,Kineziologija,,,,,,
2023-12-18T13:00:00+00:00,2023-12-18T13:30:00+00:00,"Zagovor magisterija: Drobnič Tina - - Mentor: Maja Meško, somentor: -MAG-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-09-10T10:00:00+00:00,2024-09-10T10:30:00+00:00,"Zagovor diplome: Kuri Maja - - Mentor: Maja Meško, somentor: -UNI-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2023-09-13T12:00:00+00:00,2023-09-13T12:30:00+00:00,"Zagovor diplome: đakš Urban - - Mentor: Maja Meško, somentor: -UNI-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-12-11T16:00:00+00:00,2024-12-11T21:00:00+00:00,e-V-Psihologija v športu-VS-Izredni,E-učilnica,Maja Mesko,e-V,Psihologija v športu,,,,,,
2023-07-06T09:30:00+00:00,2023-07-06T10:00:00+00:00,"Zagovor diplome: Podobnik Jerca - - Mentor: Marko Urh/FOV, somentor: -VS-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-10-14T16:00:00+00:00,2024-10-14T21:00:00+00:00,e-P-Kineziologija-VS-Izredni,E-učilnica,Maja Mesko,e-P,Kineziologija,,,,,,
2024-11-27T10:45:00+00:00,2024-11-27T13:15:00+00:00,e-P-Selekcijski postopki-UNI-Redni,E-učilnica,Maja Mesko,e-P,Selekcijski postopki,,,,,,
2023-07-06T10:00:00+00:00,2023-07-06T10:30:00+00:00,"Zagovor diplome: Nikolina Rosuljaš - - Mentor: Marko Urh/FOV, somentor: -VS-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2023-07-03T10:00:00+00:00,2023-07-03T10:30:00+00:00,"Zagovor diplome: Šeško Anamari - - Mentor: Iztok Podbregar/FOV, somentor: -VS-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-12-02T16:00:00+00:00,2024-12-02T21:00:00+00:00,e-P-Psihologija v športu-VS-Izredni,E-učilnica,Maja Mesko,e-P,Psihologija v športu,,,,,,
2024-10-11T16:00:00+00:00,2024-10-11T21:00:00+00:00,e-P-Kineziologija-VS-Izredni,E-učilnica,Maja Mesko,e-P,Kineziologija,,,,,,
2024-05-30T09:30:00+00:00,2024-05-30T10:00:00+00:00,"Zagovor diplome: Luskovec Petra - - Mentor: Polona Šprajc/FOV, somentor: -VS-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-10-16T16:00:00+00:00,2024-10-16T21:00:00+00:00,e-P-Kineziologija-VS-Izredni,E-učilnica,Maja Mesko,e-P,Kineziologija,,,,,,
2023-09-06T10:30:00+00:00,2023-09-06T11:00:00+00:00,"Zagovor diplome: Stjepanović Roman - - Mentor: Maja Meško, somentor: -UNI-Redni",706 Sejna soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2023-09-20T09:40:00+00:00,2023-09-20T10:10:00+00:00,"Zagovor diplome: Pogorelčnik Hojnik Nik - - Mentor: Maja Meško, somentor: -UNI-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-12-03T16:00:00+00:00,2024-12-03T21:00:00+00:00,e-P-Psihologija v športu-VS-Izredni,E-učilnica,Maja Mesko,e-P,Psihologija v športu,,,,,,
2024-10-21T17:00:00+00:00,2024-10-21T19:30:00+00:00,P-Kineziologija-VS-Izredni,MS Teams,Maja Mesko,P,Kineziologija,,,,,,
2024-11-29T16:00:00+00:00,2024-11-29T21:00:00+00:00,e-P-Psihologija v športu-VS-Izredni,E-učilnica,Maja Mesko,e-P,Psihologija v športu,,,,,,
2024-11-19T10:45:00+00:00,2024-11-19T13:15:00+00:00,P-Selekcijski postopki-UNI-Redni,303,Maja Mesko,P,Selekcijski postopki,,,,,,
2024-05-30T10:00:00+00:00,2024-05-30T10:30:00+00:00,"Zagovor diplome: Teršek Tamara - - Mentor: Maja Meško, somentor: -VS-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-12-09T17:00:00+00:00,2024-12-09T19:30:00+00:00,P-Psihologija v športu-VS-Izredni,MS Teams,Maja Mesko,P,Psihologija v športu,,,,,,
2023-03-30T11:00:00+00:00,2023-03-30T11:30:00+00:00,"Zagovor diplome: Grahek Jasmina - - Mentor: Maja Meško, somentor: Zvone Balantič/FOV-VS-Izredni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-06-19T09:15:00+00:00,2024-06-19T09:45:00+00:00,"Zagovor diplome: Brecelj Kaja - - Mentor: Miha Marič/FOV, somentor: -VS-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-12-12T17:00:00+00:00,2024-12-12T21:00:00+00:00,e-V-Psihologija v športu-VS-Izredni,E-učilnica,Maja Mesko,e-V,Psihologija v športu,,,,,,
2024-10-25T17:00:00+00:00,2024-10-25T21:00:00+00:00,e-V-Kineziologija-VS-Izredni,E-učilnica,Maja Mesko,e-V,Kineziologija,,,,,,
2024-11-21T10:45:00+00:00,2024-11-21T13:15:00+00:00,P-Selekcijski postopki-UNI-Redni,303,Maja Mesko,P,Selekcijski postopki,,,,,,
2023-09-06T10:00:00+00:00,2023-09-06T10:30:00+00:00,"Zagovor diplome: Mernik Eva - - Mentor: Maja Meško, somentor: -VS-Izredni",706 Sejna soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-11-05T17:00:00+00:00,2024-11-05T21:05:00+00:00,Konzultacije-Psihologija v kriznem upravljanju - vaje-VS-Izredni,MS Teams,Maja Mesko,Konzultacije *  vaj,Psihologija v kriznem upravljanju -,,,,,,
2024-12-04T16:00:00+00:00,2024-12-04T21:00:00+00:00,e-P-Psihologija v športu-VS-Izredni,E-učilnica,Maja Mesko,e-P,Psihologija v športu,,,,,,
2024-12-04T11:00:00+00:00,2024-12-04T11:30:00+00:00,"Zagovor magisterija: đernjač Sonja - - Mentor: Polona Šprajc/FOV, somentor: -MAG-Redni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-12-16T17:00:00+00:00,2024-12-16T21:00:00+00:00,e-V-Psihologija v športu-VS-Izredni,E-učilnica,Maja Mesko,e-V,Psihologija v športu,,,,,,
2022-10-25T12:00:00+00:00,2022-10-25T12:30:00+00:00,"Zagovor diplome: Logar Matic - - Mentor: Polona Šprajc/FOV, somentor: Janja Jerebic-VS-Izredni",707 Diplomska soba,Maja Mesko,Zagovor,Zagovor,,,,,,
2024-11-14T10:45:00+00:00,2024-11-14T13:15:00+00:00,e-P-Selekcijski postopki-UNI-Redni,E-učilnica,Maja Mesko,e-P,Selekcijski postopki,,,,,,
2024-10-28T17:00:00+00:00,2024-10-28T21:00:00+00:00,e-V-Kineziologija-VS-Izredni,E-učilnica,Maja Mesko,e-V,Kineziologija,,,,,,
2024-11-04T08:00:00+00:00,2024-11-04T10:30:00+00:00,P-Logistika in planiranje oskrbovalnih verig-UNI-Redni,302,Dusan Meznar,P,Logistika in planiranje oskrbovalnih verig,,,,,,
2024-11-07T08:00:00+00:00,2024-11-07T10:30:00+00:00,P-Logistika in planiranje oskrbovalnih verig-UNI-Redni,306,Dusan Meznar,P,Logistika in planiranje oskrbovalnih verig,,,,,,
2024-10-10T10:45:00+00:00,2024-10-10T13:15:00+00:00,P-Poslovni in proizvodni informacijski sistemi-MAG-Redni,302,Dusan Meznar,P,Poslovni in proizvodni informacijski sistemi,,,,,,
2024-11-28T08:00:00+00:00,2024-11-28T10:30:00+00:00,e-P-Management proizvodnega sistema-VS-Redni,E-učilnica,Dusan Meznar,e-P,Management proizvodnega sistema,,,,,,
2024-10-17T14:15:00+00:00,2024-10-17T16:45:00+00:00,e-P-Logistika in planiranje oskrbovalnih verig-UNI-Redni,E-učilnica,Dusan Meznar,e-P,Logistika in planiranje oskrbovalnih verig,,,,,,
2024-10-09T10:45:00+00:00,2024-10-09T13:15:00+00:00,P-Poslovni in proizvodni informacijski sistemi-MAG-Redni,302,Dusan Meznar,P,Poslovni in proizvodni informacijski sistemi,,,,,,
2022-10-20T13:30:00+00:00,2022-10-20T14:00:00+00:00,"Zagovor diplome: Petrej Vida - - Mentor: Miha Marič/FOV, somentor: Dušan Mežnar-UNI-Redni",707 Diplomska soba,Dusan Meznar,Zagovor,Zagovor,,,,,,
2024-11-08T08:00:00+00:00,2024-11-08T10:30:00+00:00,e-P-Logistika in planiranje oskrbovalnih verig-UNI-Redni,E-učilnica,Dusan Meznar,e-P,Logistika in planiranje oskrbovalnih verig,,,,,,
2024-10-16T10:45:00+00:00,2024-10-16T13:15:00+00:00,P-Poslovni in proizvodni informacijski sistemi-MAG-Redni,303,Dusan Meznar,P,Poslovni in proizvodni informacijski sistemi,,,,,,
2024-10-11T10:45:00+00:00,2024-10-11T13:15:00+00:00,P-Poslovni in proizvodni informacijski sistemi-MAG-Redni,MS Teams,Dusan Meznar,P,Poslovni in proizvodni informacijski sistemi,,,,,,
2024-05-29T09:30:00+00:00,2024-05-29T10:00:00+00:00,"Zagovor diplome: Grahovac Nikolina - - Mentor: Benjamin Urh/FOV, somentor: Dušan Mežnar-UNI-Redni",707 Diplomska soba,Dusan Meznar,Zagovor,Zagovor,,,,,,
2024-11-22T08:00:00+00:00,2024-11-22T10:30:00+00:00,P-Management proizvodnega sistema-VS-Redni,403,Dusan Meznar,P,Management proizvodnega sistema,,,,,,
2024-11-19T08:00:00+00:00,2024-11-19T10:30:00+00:00,P-Management proizvodnega sistema-VS-Redni,403,Dusan Meznar,P,Management proizvodnega sistema,,,,,,
2024-10-16T17:00:00+00:00,2024-10-16T21:05:00+00:00,Konzultacije-Poslovni proizvodni informacijski sistemi-MAG-Izredni,MS Teams,Dusan Meznar,Konzultacije * MAG-,Poslovni proizvodni informacijski sistemi-,,,,,,
2024-12-20T14:15:00+00:00,2024-12-20T16:45:00+00:00,P-Praktikum inženiringa poslovnih sistemov-UNI-Redni,307,Dusan Meznar,P,Praktikum inženiringa poslovnih sistemov,,,,,,
2024-10-30T10:45:00+00:00,2024-10-30T13:15:00+00:00,e-V-Poslovni in proizvodni informacijski sistemi-MAG-Redni,E-učilnica,Dusan Meznar,e-V,Poslovni in proizvodni informacijski sistemi,,,,,,
2024-03-11T13:30:00+00:00,2024-03-11T14:00:00+00:00,"Zagovor diplome: Papler Andrej - - Mentor: Dušan Mežnar, somentor: -UNI-Redni",706 Sejna soba,Dusan Meznar,Zagovor,Zagovor,,,,,,
2024-12-19T08:00:00+00:00,2024-12-19T10:30:00+00:00,P-Management proizvodnega sistema-VS-Redni,403,Dusan Meznar,P,Management proizvodnega sistema,,,,,,
2023-10-02T10:30:00+00:00,2023-10-02T11:00:00+00:00,"Zagovor magisterija: đulk Filip - - Mentor: Dušan Mežnar, somentor: -MAG-Redni",707 Diplomska soba,Dusan Meznar,Zagovor,Zagovor,,,,,,
2024-10-03T10:45:00+00:00,2024-10-03T13:15:00+00:00,P-Poslovni in proizvodni informacijski sistemi-MAG-Redni,402,Dusan Meznar,P,Poslovni in proizvodni informacijski sistemi,,,,,,
2024-09-09T11:00:00+00:00,2024-09-09T11:30:00+00:00,"Zagovor diplome: Bremšak Ema - - Mentor: Damjan Maletič/FOV, somentor: -VS-Redni",707 Diplomska soba,Dusan Meznar,Zagovor,Zagovor,,,,,,
2024-10-23T14:15:00+00:00,2024-10-23T16:45:00+00:00,P-Logistika in planiranje oskrbovalnih verig-UNI-Redni,302,Dusan Meznar,P,Logistika in planiranje oskrbovalnih verig,,,,,,
2024-10-23T10:45:00+00:00,2024-10-23T13:15:00+00:00,V-Poslovni in proizvodni informacijski sistemi-MAG-Redni,411,Dusan Meznar,V,Poslovni in proizvodni informacijski sistemi,,,,,,
2024-03-18T09:30:00+00:00,2024-03-18T10:00:00+00:00,"Zagovor diplome: Zdravković Stanko - - Mentor: Miha Marič/FOV, somentor: -UNI-Redni",707 Diplomska soba,Dusan Meznar,Zagovor,Zagovor,,,,,,
2024-10-07T10:45:00+00:00,2024-10-07T13:15:00+00:00,e-P-Poslovni in proizvodni informacijski sistemi-MAG-Redni,E-učilnica,Dusan Meznar,e-P,Poslovni in proizvodni informacijski sistemi,,,,,,
2024-04-17T09:00:00+00:00,2024-04-17T09:30:00+00:00,"Zagovor magisterija: Markelj Uroš - - Mentor: Damjan Maletič/FOV, somentor: -MAG-Redni",707 Diplomska soba,Dusan Meznar,Zagovor,Zagovor,,,,,,
2024-09-10T10:30:00+00:00,2024-09-10T11:00:00+00:00,"Zagovor diplome: Šmelcer Katja - - Mentor: Benjamin Urh/FOV, somentor: -UNI-Redni",706 Sejna soba,Dusan Meznar,Zagovor,Zagovor,,,,,,
2024-11-27T08:00:00+00:00,2024-11-27T10:30:00+00:00,P-Management proizvodnega sistema-VS-Redni,403,Dusan Meznar,P,Management proizvodnega sistema,,,,,,
2024-11-21T08:00:00+00:00,2024-11-21T10:30:00+00:00,P-Management proizvodnega sistema-VS-Redni,403,Dusan Meznar,P,Management proizvodnega sistema,,,,,,
2024-11-20T08:00:00+00:00,2024-11-20T10:30:00+00:00,e-P-Management proizvodnega sistema-VS-Redni,E-učilnica,Dusan Meznar,e-P,Management proizvodnega sistema,,,,,,
2024-10-22T17:00:00+00:00,2024-10-22T21:05:00+00:00,Konzultacije-Poslovni proizvodni informacijski sistemi - vaje-MAG-Izredni,MS Teams,Dusan Meznar,Konzultacije *  vaj,Poslovni proizvodni informacijski sistemi -,,,,,,
2025-01-23T08:00:00+00:00,2025-01-23T08:45:00+00:00,e-P-Praktikum inženiringa poslovnih sistemov-UNI-Redni,E-učilnica,Dusan Meznar,e-P,Praktikum inženiringa poslovnih sistemov,,,,,,
2024-11-05T08:00:00+00:00,2024-11-05T10:30:00+00:00,P-Logistika in planiranje oskrbovalnih verig-UNI-Redni,302,Dusan Meznar,P,Logistika in planiranje oskrbovalnih verig,,,,,,
2024-09-10T10:30:00+00:00,2024-09-10T11:00:00+00:00,"Zagovor diplome: Kos Špela - - Mentor: Dušan Mežnar, somentor: -VS-Izredni",706 Sejna soba,Dusan Meznar,Zagovor,Zagovor,,,,,,
2024-05-10T13:15:00+00:00,2024-05-10T13:45:00+00:00,"Zagovor magisterija: Jerman Tea - - Mentor: Dušan Mežnar, somentor: -MAG-Redni",707 Diplomska soba,Dusan Meznar,Zagovor,Zagovor,,,,,,
2023-05-25T13:30:00+00:00,2023-05-25T14:00:00+00:00,"Zagovor magisterija: Georgievski Ana - - Mentor: Matjaž Roblek/FOV, somentor: -MAG-Redni",707 Diplomska soba,Dusan Meznar,Zagovor,Zagovor,,,,,,
2023-03-07T09:00:00+00:00,2023-03-07T09:30:00+00:00,"Zagovor diplome: Zornada Sara - - Mentor: Benjamin Urh/FOV, somentor: -VS-Redni",707 Diplomska soba,Dusan Meznar,Zagovor,Zagovor,,,,,,
2024-10-15T14:15:00+00:00,2024-10-15T16:45:00+00:00,P-Logistika in planiranje oskrbovalnih verig-UNI-Redni,302,Dusan Meznar,P,Logistika in planiranje oskrbovalnih verig,,,,,,
2024-11-25T08:00:00+00:00,2024-11-25T10:30:00+00:00,e-P-Management proizvodnega sistema-VS-Redni,E-učilnica,Dusan Meznar,e-P,Management proizvodnega sistema,,,,,,
2024-11-07T14:15:00+00:00,2024-11-07T16:45:00+00:00,V-Praktikum inženiringa poslovnih sistemov-UNI-Redni,307,Dusan Meznar,V,Praktikum inženiringa poslovnih sistemov,,,,,,
2024-10-25T10:45:00+00:00,2024-10-25T13:15:00+00:00,V-Poslovni in proizvodni informacijski sistemi-MAG-Redni,MS Teams,Dusan Meznar,V,Poslovni in proizvodni informacijski sistemi,,,,,,
2024-11-12T08:00:00+00:00,2024-11-12T10:30:00+00:00,P-Logistika in planiranje oskrbovalnih verig-UNI-Redni,306,Dusan Meznar,P,Logistika in planiranje oskrbovalnih verig,,,,,,
2024-11-18T08:00:00+00:00,2024-11-18T10:30:00+00:00,P-Management proizvodnega sistema-VS-Redni,403,Dusan Meznar,P,Management proizvodnega sistema,,,,,,
2024-11-06T17:00:00+00:00,2024-11-06T21:05:00+00:00,Konzultacije-Management proizvodnega sistema-VS-Izredni,MS Teams,Dusan Meznar,Konzultacije * VS-I,Management proizvodnega sistema-,,,,,,
2024-12-18T10:45:00+00:00,2024-12-18T13:15:00+00:00,P-Management proizvodnega sistema-VS-Redni,403,Dusan Meznar,P,Management proizvodnega sistema,,,,,,
2022-12-20T12:30:00+00:00,2022-12-20T13:00:00+00:00,"Zagovor diplome: Vukota Mateja - - Mentor: Miha Marič/FOV, somentor: Dušan Mežnar-UNI-Redni",707 Diplomska soba,Dusan Meznar,Zagovor,Zagovor,,,,,,
