sifra_predmeta,naziv_predmeta,naziv_programa,strokovni_naziv,stopnja,klasius_srv,klasius_p16,veljavnost_zac,veljavnost_kon,ects,ure_pred,ure_epred,ure_vaj,ure_evaj,ure_labvaj,ind_z_prof,sam_delo,vrsta_predmeta,id_predmeta,letnik,obv_izb,semester
7135,NARAVOSLOVJE IN TEHNOLOGIJA V ORGANIZACIJSKIH VEDAH,Inženiring poslovnih sistemov (MA) //ver: 23,magister poslovnih sistemov,MAG,17003,0488,2023-10-01T00:00:00Z,,7.0,30.0,6.0,18.0,6.0,,,150.0,program,177,1,izbirni,poletni
7201,OBLIKOVANJE IN VODENJE TIMOV,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 23,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2023-10-01T00:00:00Z,,8.0,18.0,18.0,12.0,12.0,,,180.0,program,178,2,obvezni,zimski
7201,OBLIKOVANJE IN VODENJE TIMOV,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 20,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,18.0,18.0,12.0,12.0,,,180.0,program,178,2,obvezni,zimski
7203,ODNOSI Z NOTRANJIMI JAVNOSTMI,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 23,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2023-10-01T00:00:00Z,,8.0,18.0,18.0,12.0,12.0,,,180.0,program,179,2,obvezni,zimski
7203,ODNOSI Z NOTRANJIMI JAVNOSTMI,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 20,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,18.0,18.0,12.0,12.0,,,180.0,program,179,2,obvezni,zimski
7204,RAZVOJ KADROV,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 23,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2023-10-01T00:00:00Z,,7.0,18.0,18.0,12.0,12.0,,,150.0,program,180,2,obvezni,poletni
7204,RAZVOJ KADROV,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 20,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,7.0,18.0,18.0,12.0,12.0,,,150.0,program,180,2,obvezni,poletni
7216,MULTIPROJEKTNI MANAGEMENT,Inženiring poslovnih sistemov (MA) //ver: 23,magister poslovnih sistemov,MAG,17003,0488,2023-10-01T00:00:00Z,,8.0,21.0,15.0,,9.0,15.0,,180.0,program,181,2,obvezni,zimski
7216,MULTIPROJEKTNI MANAGEMENT,Inženiring poslovnih sistemov (MA) //ver: 20,magister poslovnih sistemov,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,21.0,15.0,,9.0,15.0,,180.0,program,181,2,obvezni,zimski
7220,MODELIRANJE KOMPLEKSNIH SISTEMOV,Organizacija in management informacijskih sistemov (MA) //ver: 23,magister organizator informatik,MAG,17003,0488,2023-10-01T00:00:00Z,,8.0,21.0,15.0,12.0,12.0,,,180.0,program,182,2,obvezni,zimski
7220,MODELIRANJE KOMPLEKSNIH SISTEMOV,Organizacija in management informacijskih sistemov (MA) //ver: 20,magister organizator informatik,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,21.0,15.0,12.0,12.0,,,180.0,program,182,2,obvezni,zimski
7222,KAKOVOST PROGRAMSKE OPREME,Organizacija in management informacijskih sistemov (MA) //ver: 23,magister organizator informatik,MAG,17003,0488,2023-10-01T00:00:00Z,,7.0,18.0,18.0,12.0,12.0,,,150.0,program,183,2,obvezni,poletni
7222,KAKOVOST PROGRAMSKE OPREME,Organizacija in management informacijskih sistemov (MA) //ver: 20,magister organizator informatik,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,7.0,18.0,18.0,12.0,12.0,,,150.0,program,183,2,obvezni,poletni
7223,TESTIRANJE PROGRAMSKE OPREME,Organizacija in management informacijskih sistemov (MA) //ver: 23,magister organizator informatik,MAG,17003,0488,2023-10-01T00:00:00Z,,7.0,18.0,18.0,12.0,12.0,,,150.0,program,184,1,izbirni,poletni
7223,TESTIRANJE PROGRAMSKE OPREME,Organizacija in management informacijskih sistemov (MA) //ver: 20,magister organizator informatik,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,7.0,18.0,18.0,12.0,12.0,,,150.0,program,184,2,izbirni,poletni
7225,MAGISTRSKO DELO,Inženiring poslovnih sistemov (MA) //ver: 23,magister poslovnih sistemov,MAG,17003,0488,2023-10-01T00:00:00Z,,10.0,10.0,,,,,,290.0,program,185,2,obvezni,poletni
7225,MAGISTRSKO DELO,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 23,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2023-10-01T00:00:00Z,,10.0,10.0,,,,,,290.0,program,185,2,obvezni,poletni
7225,MAGISTRSKO DELO,Organizacija in management informacijskih sistemov (MA) //ver: 23,magister organizator informatik,MAG,17003,0488,2023-10-01T00:00:00Z,,10.0,10.0,,,,,,290.0,program,185,2,obvezni,poletni
7225,MAGISTRSKO DELO,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 20,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,10.0,10.0,,,,,,290.0,program,185,2,obvezni,poletni
7225,MAGISTRSKO DELO,Organizacija in management informacijskih sistemov (MA) //ver: 20,magister organizator informatik,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,10.0,10.0,,,,,,290.0,program,185,2,obvezni,poletni
7225,MAGISTRSKO DELO,Management v zdravstvu in socialnem varstvu (MA) //ver: 22,magister zdravstveno-socialnega managementa,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,10.0,10.0,,,,,,290.0,program,185,2,obvezni,poletni
7225,MAGISTRSKO DELO,Inženiring poslovnih sistemov (MA) //ver: 20,magister poslovnih sistemov,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,10.0,10.0,,,,,,290.0,program,185,2,obvezni,poletni
7226,RAZVOJ POSLOVNIH PROGRAMSKIH REŠITEV,Organizacija in management informacijskih sistemov (MA) //ver: 20,magister organizator informatik,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,,,,,,,,program,186,1,obvezni,poletni
7229,POSLOVNA ETIKA,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 20,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,7.0,18.0,18.0,12.0,12.0,,,150.0,program,187,2,izbirni,poletni
7231,DESIGN INŽENIRSKIH SISTEMOV,Inženiring poslovnih sistemov (MA) //ver: 23,magister poslovnih sistemov,MAG,17003,0488,2023-10-01T00:00:00Z,,8.0,21.0,15.0,6.0,6.0,12.0,,180.0,program,188,2,obvezni,zimski
7231,DESIGN INŽENIRSKIH SISTEMOV,Inženiring poslovnih sistemov (MA) //ver: 20,magister poslovnih sistemov,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,21.0,15.0,6.0,6.0,12.0,,180.0,program,188,2,obvezni,zimski
7232,MANAGEMENT ŽIVLJENJSKEGA CIKLA PROIZVODOV,Inženiring poslovnih sistemov (MA) //ver: 20,magister poslovnih sistemov,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,24.0,12.0,9.0,9.0,6.0,,180.0,program,189,2,obvezni,zimski
7233,FIZIOLOGIJA DELA,Inženiring poslovnih sistemov (MA) //ver: 23,magister poslovnih sistemov,MAG,17003,0488,2023-10-01T00:00:00Z,,7.0,21.0,15.0,6.0,6.0,12.0,,150.0,program,190,2,obvezni,poletni
7233,FIZIOLOGIJA DELA,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 23,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2023-10-01T00:00:00Z,,7.0,21.0,15.0,6.0,6.0,12.0,,150.0,program,190,2,izbirni,poletni
7233,FIZIOLOGIJA DELA,Inženiring poslovnih sistemov (MA) //ver: 20,magister poslovnih sistemov,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,7.0,21.0,15.0,6.0,6.0,12.0,,150.0,program,190,2,obvezni,poletni
7234,SODOBNA ORGANIZACIJSKA IN MANAGERSKA ORODJA,Inženiring poslovnih sistemov (MA) //ver: 23,magister poslovnih sistemov,MAG,17003,0488,2023-10-01T00:00:00Z,,8.0,18.0,18.0,15.0,9.0,,,180.0,program,191,1,obvezni,poletni
7234,SODOBNA ORGANIZACIJSKA IN MANAGERSKA ORODJA,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 23,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2023-10-01T00:00:00Z,,8.0,18.0,18.0,15.0,9.0,,,180.0,program,191,1,obvezni,poletni
7234,SODOBNA ORGANIZACIJSKA IN MANAGERSKA ORODJA,Organizacija in management informacijskih sistemov (MA) //ver: 23,magister organizator informatik,MAG,17003,0488,2023-10-01T00:00:00Z,,8.0,18.0,18.0,15.0,9.0,,,180.0,program,191,1,obvezni,poletni
7234,SODOBNA ORGANIZACIJSKA IN MANAGERSKA ORODJA,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 20,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,18.0,18.0,15.0,9.0,,,180.0,program,191,2,obvezni,poletni
7234,SODOBNA ORGANIZACIJSKA IN MANAGERSKA ORODJA,Organizacija in management informacijskih sistemov (MA) //ver: 20,magister organizator informatik,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,18.0,18.0,15.0,9.0,,,180.0,program,191,2,obvezni,poletni
7234,SODOBNA ORGANIZACIJSKA IN MANAGERSKA ORODJA,Inženiring poslovnih sistemov (MA) //ver: 20,magister poslovnih sistemov,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,18.0,18.0,15.0,9.0,,,180.0,program,191,2,obvezni,zimski
7235,MANAGEMENT ZNANJA,Inženiring poslovnih sistemov (MA) //ver: 20,magister poslovnih sistemov,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,15.0,,9.0,15.0,,120.0,program,192,2,izbirni,zimski
7236,ZELENI INFORMACIJSKI SISTEMI,Inženiring poslovnih sistemov (MA) //ver: 20,magister poslovnih sistemov,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,27.0,9.0,18.0,6.0,,,120.0,program,193,2,izbirni,zimski
7236,ZELENI INFORMACIJSKI SISTEMI,Organizacija in management informacijskih sistemov (MA) //ver: 20,magister organizator informatik,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,27.0,9.0,18.0,6.0,,,120.0,program,193,2,izbirni,zimski
7237,OKOLJSKI MANAGEMENT,Inženiring poslovnih sistemov (MA) //ver: 20,magister poslovnih sistemov,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,7.0,24.0,12.0,9.0,9.0,6.0,,150.0,program,194,2,izbirni,poletni
7237,OKOLJSKI MANAGEMENT,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 20,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,7.0,24.0,12.0,9.0,9.0,6.0,,150.0,program,194,2,izbirni,poletni
7237,OKOLJSKI MANAGEMENT,Inženiring poslovnih sistemov (MA) //ver: 23,magister poslovnih sistemov,MAG,17003,0488,2023-10-01T00:00:00Z,,7.0,24.0,12.0,9.0,9.0,6.0,,150.0,program,194,2,izbirni,poletni
7238,PODPORA KADROM V DIGITALNI DOBI,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 20,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,27.0,9.0,15.0,9.0,,,180.0,program,195,2,obvezni,zimski
7239,KADRI NA TRGU DELA,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 20,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,18.0,18.0,12.0,12.0,,,120.0,program,196,2,izbirni,zimski
7239,KADRI NA TRGU DELA,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 23,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2023-10-01T00:00:00Z,,6.0,18.0,18.0,12.0,12.0,,,120.0,program,196,2,izbirni,zimski
7240,OBVLADOVANJE KRITIČNE INFRASTRUKTURE V MEDNARODNEM OKOLJU,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 20,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,18.0,18.0,12.0,12.0,,,120.0,program,197,2,izbirni,zimski
7241,MANAGEMENT INFORMACIJSKIH SISTEMOV ZA DIGITALNO POSLOVANJE,Organizacija in management informacijskih sistemov (MA) //ver: 20,magister organizator informatik,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,27.0,9.0,18.0,6.0,,,180.0,program,198,2,obvezni,zimski
7242,PODATKOVNO RUDARJENJE,Organizacija in management informacijskih sistemov (MA) //ver: 23,magister organizator informatik,MAG,17003,0488,2023-10-01T00:00:00Z,,8.0,18.0,18.0,12.0,12.0,,,180.0,program,199,2,obvezni,zimski
7242,PODATKOVNO RUDARJENJE,Organizacija in management informacijskih sistemov (MA) //ver: 20,magister organizator informatik,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,18.0,18.0,12.0,12.0,,,180.0,program,199,2,izbirni,zimski
7244,INTERNET STVARI,Organizacija in management informacijskih sistemov (MA) //ver: 20,magister organizator informatik,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,7.0,21.0,15.0,12.0,12.0,,,150.0,program,201,2,izbirni,poletni
7244,INTERNET STVARI,Organizacija in management informacijskih sistemov (MA) //ver: 23,magister organizator informatik,MAG,17003,0488,2023-10-01T00:00:00Z,,7.0,21.0,15.0,12.0,12.0,,,150.0,program,201,1,izbirni,poletni
7245,KIBERNETSKA VARNOST,Organizacija in management informacijskih sistemov (MA) //ver: 20,magister organizator informatik,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,24.0,12.0,15.0,9.0,,,120.0,program,202,2,izbirni,zimski
7245,KIBERNETSKA VARNOST,Organizacija in management informacijskih sistemov (MA) //ver: 23,magister organizator informatik,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,24.0,12.0,15.0,9.0,,,120.0,program,202,2,izbirni,zimski
7246,RAZISKOVANJE INFORMACIJSKIH SISTEMOV,Organizacija in management informacijskih sistemov (MA) //ver: 20,magister organizator informatik,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,18.0,18.0,12.0,12.0,,,120.0,program,203,2,obvezni,zimski
7246,RAZISKOVANJE INFORMACIJSKIH SISTEMOV,Organizacija in management informacijskih sistemov (MA) //ver: 23,magister organizator informatik,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,18.0,18.0,12.0,12.0,,,120.0,program,203,2,izbirni,zimski
7247,OPTIMIZACIJSKI MODELI V POSLOVNIH IN DELOVNIH SISTEMIH,Inženiring poslovnih sistemov (MA) //ver: 23,magister poslovnih sistemov,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,120.0,program,204,2,izbirni,zimski
7248,UPRAVLJANJE UČINKOVITOSTI SREDSTEV,Inženiring poslovnih sistemov (MA) //ver: 23,magister poslovnih sistemov,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,120.0,program,205,2,izbirni,zimski
7249,MANAGEMENT RAZVOJA IZDELKOV IN STORITEV,Inženiring poslovnih sistemov (MA) //ver: 23,magister poslovnih sistemov,MAG,17003,0488,2023-10-01T00:00:00Z,,7.0,,,,,,,150.0,program,206,2,izbirni,poletni
7250,MANAGEMENT INFORMACIJSKIH SISTEMOV ZA DIGITALNO PREOBRAZBO,Organizacija in management informacijskih sistemov (MA) //ver: 23,magister organizator informatik,MAG,17003,0488,2023-10-01T00:00:00Z,,8.0,,,,,,,180.0,program,207,2,obvezni,zimski
7251,NAPREDNO PROGRAMIRANJE V BAZI PODATKOV,Organizacija in management informacijskih sistemov (MA) //ver: 23,magister organizator informatik,MAG,17003,0488,2023-10-01T00:00:00Z,,7.0,,,,,,,150.0,program,208,2,izbirni,poletni
7252,DIGITALNE TEHNOLOGIJE ZA TRAJNOSTNI RAZVOJ,Organizacija in management informacijskih sistemov (MA) //ver: 23,magister organizator informatik,MAG,17003,0488,2023-10-01T00:00:00Z,,7.0,,,,,,,150.0,program,209,2,izbirni,poletni
7253,KADROVSKI MANAGEMENT V DIGITALNI DOBI,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 23,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2023-10-01T00:00:00Z,,8.0,,,,,,,180.0,program,210,2,obvezni,zimski
7254,PSIHOLOGIJA IN KADRI,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 23,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2023-10-01T00:00:00Z,,6.0,,,,,,,120.0,program,211,2,izbirni,zimski
7255,ETIKA IN KADRI,Organizacija in management kadrovskih in izobraževalnih sistemov (MA) //ver: 23,magister kadrovskih in izobraževalnih sistemov,MAG,17003,0413,2023-10-01T00:00:00Z,,7.0,,,,,,,150.0,program,212,2,izbirni,poletni
3301,METODOLOGIJA RAZISKOVALNEGA DELA V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 22,magister zdravstveno-socialnega managementa,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,9.0,12.0,23.0,45.0,,,,190.0,program,213,1,obvezni,zimski
3301,METODOLOGIJA RAZISKOVALNEGA DELA V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,9.0,12.0,23.0,45.0,,,,190.0,program,213,1,obvezni,zimski
3302,MANAGEMENT V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 22,magister zdravstveno-socialnega managementa,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,9.0,10.0,20.0,30.0,,,,210.0,program,214,1,obvezni,zimski
3302,MANAGEMENT V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,9.0,10.0,20.0,30.0,,,,210.0,program,214,1,obvezni,zimski
3303,INFORMACIJSKO KOMUNIKACIJSKE TEHNOLOGIJE V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 22,magister zdravstveno-socialnega managementa,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,10.0,20.0,30.0,,,,120.0,program,215,1,obvezni,poletni
3303,INFORMACIJSKO KOMUNIKACIJSKE TEHNOLOGIJE V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,10.0,20.0,30.0,,,,120.0,program,215,1,obvezni,poletni
3305,KAKOVOST V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 22,magister zdravstveno-socialnega managementa,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,8.0,17.0,20.0,,,,135.0,program,216,1,izbirni,poletni
3305,KAKOVOST V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,8.0,17.0,20.0,,,,135.0,program,216,1,obvezni,poletni
3307,TEMELJNI VIDIKI EPIDEMIOLOGIJE KOT OSNOVA ZA NAČRTOVANJE,Management v zdravstvu in socialnem varstvu (MA) //ver: 22,magister zdravstveno-socialnega managementa,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,10.0,10.0,10.0,,,,150.0,program,217,1,izbirni,zimski
3307,TEMELJNI VIDIKI EPIDEMIOLOGIJE KOT OSNOVA ZA NAČRTOVANJE,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,10.0,10.0,10.0,,,,150.0,program,217,1,izbirni,zimski
3310,PRAVNA UREDITEV V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 22,magister zdravstveno-socialnega managementa,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,5.0,10.0,15.0,,,,150.0,program,218,1,izbirni,poletni
3310,PRAVNA UREDITEV V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,5.0,10.0,15.0,,,,150.0,program,218,1,izbirni,poletni
3312,PROCESNI MANAGEMENT V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 22,magister zdravstveno-socialnega managementa,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,9.0,10.0,20.0,20.0,,,,220.0,program,219,2,obvezni,zimski
3312,PROCESNI MANAGEMENT V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,9.0,10.0,20.0,20.0,,,,220.0,program,219,2,obvezni,zimski
3313,EKONOMIKA V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 22,magister zdravstveno-socialnega managementa,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,10.0,20.0,15.0,,,,135.0,program,220,2,obvezni,zimski
3313,EKONOMIKA V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,10.0,20.0,15.0,,,,135.0,program,220,2,obvezni,zimski
3314,VPLIV OKOLJA NA ZDRAVJE,Management v zdravstvu in socialnem varstvu (MA) //ver: 22,magister zdravstveno-socialnega managementa,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,10.0,20.0,15.0,,,,135.0,program,221,2,obvezni,zimski
3314,VPLIV OKOLJA NA ZDRAVJE,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,10.0,20.0,15.0,,,,135.0,program,221,2,obvezni,zimski
3315,SISTEM RAZVOJA KADROV V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,9.0,8.0,17.0,15.0,,,,230.0,program,222,2,obvezni,poletni
3318,RAVNANJE Z LJUDMI IN KOMUNICIRANJE V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 22,magister zdravstveno-socialnega managementa,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,10.0,20.0,15.0,,,,255.0,program,223,2,obvezni,zimski
3318,RAVNANJE Z LJUDMI IN KOMUNICIRANJE V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,10.0,20.0,15.0,,,,255.0,program,223,2,obvezni,zimski
3325,MANAGEMENT IN VODITELJSTVO V ZDRAVSTVENI NEGI,Management v zdravstvu in socialnem varstvu (MA) //ver: 22,magister zdravstveno-socialnega managementa,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,5.0,10.0,15.0,,,,150.0,program,224,2,izbirni,poletni
3325,MANAGEMENT IN VODITELJSTVO V ZDRAVSTVENI NEGI,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,5.0,10.0,15.0,,,,150.0,program,224,2,izbirni,poletni
3327,ERGONOMSKI PRISTOPI V ZDRAVSTVU IN ZDRAVSTVENO SOCIALNEM VARSTVU,Management v zdravstvu in socialnem varstvu (MA) //ver: 22,magister zdravstveno-socialnega managementa,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,5.0,10.0,15.0,,,,150.0,program,225,1,izbirni,poletni
3327,ERGONOMSKI PRISTOPI V ZDRAVSTVU IN ZDRAVSTVENO SOCIALNEM VARSTVU,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,5.0,10.0,15.0,,,,150.0,program,225,1,izbirni,poletni
3328,MAGISTRSKO DELO,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,15.0,3.0,7.0,,,,,440.0,program,226,2,obvezni,poletni
3329,ETIČNI VIDIKI V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH IN ZAKONODAJA,Management v zdravstvu in socialnem varstvu (MA) //ver: 22,magister zdravstveno-socialnega managementa,MAG,17003,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,8.0,17.0,20.0,,,,135.0,program,227,1,obvezni,poletni
3329,ETIČNI VIDIKI V ZDRAVSTVENIH IN SOCIALNIH ORGANIZACIJAH IN ZAKONODAJA,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,8.0,17.0,20.0,,,,135.0,program,227,1,obvezni,poletni
3330,MEDKULTURNI MANAGEMENT,Management v zdravstvu in socialnem varstvu (MA) //ver: 23,magister zdravstveno-socialnega managementa,MAG,17003,0488,2023-10-01T00:00:00Z,,6.0,5.0,10.0,15.0,,,,150.0,program,228,1,izbirni,zimski
