skupina,profesorji,dtstart,location,description,dtstamp,trigger
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/02---Alenka-Baggia,2024-10-17T08:00:00+00:00,301,P-RaÄunalniÅ¡tvo in informatika-UNI-Redni,2024-12-12T11:45:30+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/09---2-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-11-11T08:00:00+00:00,301,P-Metode in tehnike planiranja kadrov-VS-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/09---2-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-11-12T08:00:00+00:00,301,P-Metode in tehnike planiranja kadrov-VS-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/09---2-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-11-14T08:00:00+00:00,301,P-Metode in tehnike planiranja kadrov-VS-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/09---2-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-11-18T08:00:00+00:00,301,P-Metode in tehnike planiranja kadrov-VS-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/09---2-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-11-20T08:00:00+00:00,301,P-Metode in tehnike planiranja kadrov-VS-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/09---2-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-11-22T08:00:00+00:00,301,P-Metode in tehnike planiranja kadrov-VS-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/09---2-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-11-27T08:00:00+00:00,301,P-Metode in tehnike planiranja kadrov-VS-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-03T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-03T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-03T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-04T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-04T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-04T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-06T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-06T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-06T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-10T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-10T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-10T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-12T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-12T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-12T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-16T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-16T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-16T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:34+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-18T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:35+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-18T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:35+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-18T10:45:00+00:00,301,P-Management kadrovskih virov-UNI-Redni,2024-12-12T11:45:35+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/07---2-letnik-VS-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Alenka-Brezavscek,2024-11-18T10:45:00+00:00,301,P-Osnove opracijskih raziskav-VS-Redni,2024-12-12T11:45:37+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/11---2-letnik-VS-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Alenka-Brezavscek,2024-11-18T10:45:00+00:00,301,P-Osnove opracijskih raziskav-VS-Redni,2024-12-12T11:45:37+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/07---2-letnik-VS-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Alenka-Brezavscek,2024-11-19T10:45:00+00:00,301,P-Osnove opracijskih raziskav-VS-Redni,2024-12-12T11:45:37+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/11---2-letnik-VS-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Alenka-Brezavscek,2024-11-19T10:45:00+00:00,301,P-Osnove opracijskih raziskav-VS-Redni,2024-12-12T11:45:37+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/17---3-letnik-VS-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Alenka-Brezavscek,2024-11-21T14:15:00+00:00,301,P-InÅ¾eniring zanesljivosti in razpoloÅ¾ljivosti-VS-Redni,2024-12-12T11:45:37+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/07---2-letnik-VS-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Alenka-Brezavscek,2024-11-26T10:45:00+00:00,301,P-Osnove opracijskih raziskav-VS-Redni,2024-12-12T11:45:37+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/11---2-letnik-VS-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Alenka-Brezavscek,2024-11-26T10:45:00+00:00,301,P-Osnove opracijskih raziskav-VS-Redni,2024-12-12T11:45:37+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/07---2-letnik-VS-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Alenka-Brezavscek,2024-11-29T10:45:00+00:00,301,P-Osnove opracijskih raziskav-VS-Redni,2024-12-12T11:45:37+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/11---2-letnik-VS-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/07---Alenka-Brezavscek,2024-11-29T10:45:00+00:00,301,P-Osnove opracijskih raziskav-VS-Redni,2024-12-12T11:45:37+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-02-25T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-02-25T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-02-25T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-02-26T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-02-26T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-02-26T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-02-27T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-02-27T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-02-27T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-04T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-04T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-04T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-05T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-05T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-05T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-07T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-07T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-07T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-11T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-11T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-11T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-12T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-12T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-12T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-14T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-14T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/10---Albin-Iglicar,2025-03-14T10:45:00+00:00,301,P-Pravo v organizaciji-UNI-Redni,2024-12-12T11:45:40+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/09---2-letnik-VS-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/11---Eva-Jereb,2024-10-14T10:45:00+00:00,301,P-Osnove izobraÅ¾evanja-VS-Redni,2024-12-12T11:45:41+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/47---2-letnik-MAG-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/11---Eva-Jereb,2024-11-07T10:45:00+00:00,301,P-Razvoj kadrov-MAG-Redni,2024-12-12T11:45:41+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/13---2-letnik-VS-Management-v-sportu-Izredni,https://urnik.fov.um.si/Izvajalec/calendars/11---Janja-Jerebic,2024-11-12T17:00:00+00:00,301,P-Analitika v Å¡portu-VS-Izredni,2024-12-12T11:45:51+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/14---Tomaz-Kern,2025-01-16T14:15:00+00:00,301,P-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni,2024-12-12T11:45:43+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-02-24T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-02-24T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-02-24T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-02-26T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-02-26T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-02-26T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-02-27T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-02-27T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-02-27T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-03-03T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-03-03T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-03-03T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-03-11T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-03-11T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-03-11T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-03-12T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/21---1-letnik-UNI-Kadrovsko-izobrazevalni-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-03-12T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/23---1-letnik-UNI-Inzenirnig-poslovnih-sistemov-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-03-12T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
https://urnik.fov.um.si/Program/calendars/19---1-letnik-UNI-Informacijski-sistemi-Redni,https://urnik.fov.um.si/Izvajalec/calendars/18---Eva-Krhac,2025-03-13T08:00:00+00:00,301,P-Organizacija poslovnih procesov-UNI-Redni,2024-12-12T11:45:46+00:00,-1 days +23:30:00
