skupina,dtstamp,dtstart,dtend,trigger,location,description
https://urnik.fov.um.si/Program/calendars/41---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Redni,2024-12-12T11:47:44+00:00,2024-10-02T08:00:00+00:00,2024-10-02T12:05:00+00:00,-1 days +23:30:00,MS Teams,P-Management v zdr. in soc. organizacijah-MAG-Redni
https://urnik.fov.um.si/Program/calendars/41---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Redni,2024-12-12T11:47:45+00:00,2025-01-24T14:15:00+00:00,2025-01-24T18:20:00+00:00,-1 days +23:30:00,402,V-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-2. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/41---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Redni,2024-12-12T11:47:44+00:00,2024-12-16T14:15:00+00:00,2024-12-16T18:20:00+00:00,-1 days +23:30:00,MS Teams,P-Medkulturni management-MAG-Redni
https://urnik.fov.um.si/Program/calendars/41---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Redni,2024-12-12T11:47:44+00:00,2024-11-15T14:15:00+00:00,2024-11-15T18:20:00+00:00,-1 days +23:30:00,MS Teams,P-Pravna ureditev v zdr. in soc. organizacijah-MAG-Redni
https://urnik.fov.um.si/Program/calendars/41---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Redni,2024-12-12T11:47:44+00:00,2024-10-11T14:15:00+00:00,2024-10-11T18:20:00+00:00,-1 days +23:30:00,302,P-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-MAG-Redni
https://urnik.fov.um.si/Program/calendars/41---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Redni,2024-12-12T11:47:44+00:00,2024-10-22T09:00:00+00:00,2024-10-22T13:00:00+00:00,-1 days +23:30:00,402,V-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-1. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/41---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Redni,2024-12-12T11:47:45+00:00,2025-01-07T08:00:00+00:00,2025-01-07T12:05:00+00:00,-1 days +23:30:00,MS Teams,P-Medkulturni management-MAG-Redni
https://urnik.fov.um.si/Program/calendars/41---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Redni,2024-12-12T11:47:44+00:00,2024-10-21T09:00:00+00:00,2024-10-21T13:05:00+00:00,-1 days +23:30:00,402,V-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-1. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/41---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Redni,2024-12-12T11:47:44+00:00,2024-10-16T14:15:00+00:00,2024-10-16T17:30:00+00:00,-1 days +23:30:00,MS Teams,P-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-MAG-Redni
https://urnik.fov.um.si/Program/calendars/41---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Redni,2024-12-12T11:47:44+00:00,2024-10-29T09:00:00+00:00,2024-10-29T12:15:00+00:00,-1 days +23:30:00,MS Teams,P-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-MAG-Redni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2025-01-21T17:00:00+00:00,2025-01-21T20:15:00+00:00,-1 days +23:30:00,302,V-Medkulturni management-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-10-17T17:00:00+00:00,2024-10-17T21:05:00+00:00,-1 days +23:30:00,MS Teams,P-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-12-19T17:00:00+00:00,2024-12-19T20:15:00+00:00,-1 days +23:30:00,303,P-Kakovost v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-11-09T08:00:00+00:00,2024-11-09T12:05:00+00:00,-1 days +23:30:00,402,V-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-12-17T17:00:00+00:00,2024-12-17T19:30:00+00:00,-1 days +23:30:00,301,P-Medkulturni management-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-10-12T08:00:00+00:00,2024-10-12T10:30:00+00:00,-1 days +23:30:00,302,P-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-12-23T17:00:00+00:00,2024-12-23T19:30:00+00:00,-1 days +23:30:00,MS Teams,P-Kakovost v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-10-19T08:00:00+00:00,2024-10-19T12:05:00+00:00,-1 days +23:30:00,MS Teams,P-Management v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-10-11T17:00:00+00:00,2024-10-11T21:05:00+00:00,-1 days +23:30:00,MS Teams,P-Management v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-10-26T08:00:00+00:00,2024-10-26T12:05:00+00:00,-1 days +23:30:00,MS Teams,V-Management v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-10-18T17:00:00+00:00,2024-10-18T19:30:00+00:00,-1 days +23:30:00,303,P-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2025-01-07T17:00:00+00:00,2025-01-07T20:15:00+00:00,-1 days +23:30:00,303,P-Kakovost v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-12-21T08:00:00+00:00,2024-12-21T09:40:00+00:00,-1 days +23:30:00,MS Teams,P-Kakovost v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-10-05T09:00:00+00:00,2024-10-05T11:30:00+00:00,-1 days +23:30:00,MS Teams,P-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-11-08T17:00:00+00:00,2024-11-08T21:05:00+00:00,-1 days +23:30:00,303,V-Management v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-12-18T17:00:00+00:00,2024-12-18T21:05:00+00:00,-1 days +23:30:00,MS Teams,P-Medkulturni management-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2025-01-25T08:00:00+00:00,2025-01-25T12:05:00+00:00,-1 days +23:30:00,402,V-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2025-01-13T16:00:00+00:00,2025-01-13T20:05:00+00:00,-1 days +23:30:00,303,V-Kakovost v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2025-01-18T08:00:00+00:00,2025-01-18T12:05:00+00:00,-1 days +23:30:00,402,V-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-11-11T16:00:00+00:00,2024-11-11T19:15:00+00:00,-1 days +23:30:00,402,V-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2025-01-16T16:00:00+00:00,2025-01-16T20:05:00+00:00,-1 days +23:30:00,303,V-Kakovost v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-11-05T17:00:00+00:00,2024-11-05T21:05:00+00:00,-1 days +23:30:00,302,V-Management v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-11-12T16:00:00+00:00,2024-11-12T19:15:00+00:00,-1 days +23:30:00,402,V-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2025-01-24T17:00:00+00:00,2025-01-24T20:15:00+00:00,-1 days +23:30:00,302,V-Medkulturni management-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-11-07T17:00:00+00:00,2024-11-07T20:15:00+00:00,-1 days +23:30:00,MS Teams,P-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/42---1-letnik-MAG-Managament-zdravstva-socialno-varstvo-Izredni,2024-12-12T11:47:45+00:00,2024-10-07T17:00:00+00:00,2024-10-07T21:05:00+00:00,-1 days +23:30:00,MS Teams,P-Management v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-11-25T17:00:00+00:00,2024-11-25T19:30:00+00:00,-1 days +23:30:00,401,V-Statistika v raziskovanju-1. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-11-07T08:00:00+00:00,2024-11-07T10:30:00+00:00,-1 days +23:30:00,307,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-12-12T08:00:00+00:00,2024-12-12T10:30:00+00:00,-1 days +23:30:00,303,P-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-11-20T17:00:00+00:00,2024-11-20T19:30:00+00:00,-1 days +23:30:00,401,V-Statistika v raziskovanju-2. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-12-09T08:00:00+00:00,2024-12-09T10:30:00+00:00,-1 days +23:30:00,005,P-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:45+00:00,2024-10-03T08:00:00+00:00,2024-10-03T10:30:00+00:00,-1 days +23:30:00,307,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-12-13T08:00:00+00:00,2024-12-13T10:30:00+00:00,-1 days +23:30:00,MS Teams,P-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-11-08T17:00:00+00:00,2024-11-08T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Statistika v raziskovanju-1. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:47+00:00,2025-01-15T08:00:00+00:00,2025-01-15T10:30:00+00:00,-1 days +23:30:00,413,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-28T17:00:00+00:00,2024-10-28T19:30:00+00:00,-1 days +23:30:00,401,V-Statistika v raziskovanju-2. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-21T08:00:00+00:00,2024-10-21T10:30:00+00:00,-1 days +23:30:00,307,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-29T10:45:00+00:00,2024-10-29T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:47+00:00,2025-01-15T10:45:00+00:00,2025-01-15T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-11-11T17:00:00+00:00,2024-11-11T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Statistika v raziskovanju-2. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-24T10:45:00+00:00,2024-10-24T13:15:00+00:00,-1 days +23:30:00,411,V-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:47+00:00,2025-01-10T08:00:00+00:00,2025-01-10T10:30:00+00:00,-1 days +23:30:00,MS Teams,V-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-30T10:45:00+00:00,2024-10-30T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-12-16T08:00:00+00:00,2024-12-16T10:30:00+00:00,-1 days +23:30:00,307,P-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-12-17T10:45:00+00:00,2024-12-17T13:15:00+00:00,-1 days +23:30:00,MS Teams,V-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-10T10:45:00+00:00,2024-10-10T13:15:00+00:00,-1 days +23:30:00,302,P-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-11-06T17:00:00+00:00,2024-11-06T19:30:00+00:00,-1 days +23:30:00,401,V-Statistika v raziskovanju-2. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-11-13T08:00:00+00:00,2024-11-13T10:30:00+00:00,-1 days +23:30:00,307,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:45+00:00,2024-10-03T10:45:00+00:00,2024-10-03T13:15:00+00:00,-1 days +23:30:00,402,P-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:47+00:00,2025-01-07T10:45:00+00:00,2025-01-07T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:47+00:00,2025-01-16T10:45:00+00:00,2025-01-16T13:15:00+00:00,-1 days +23:30:00,306,V-Statistika v raziskovanju-2. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-12-18T10:45:00+00:00,2024-12-18T13:15:00+00:00,-1 days +23:30:00,413,V-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-12-11T08:00:00+00:00,2024-12-11T10:30:00+00:00,-1 days +23:30:00,303,P-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-09T10:45:00+00:00,2024-10-09T13:15:00+00:00,-1 days +23:30:00,302,P-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-25T10:45:00+00:00,2024-10-25T13:15:00+00:00,-1 days +23:30:00,MS Teams,V-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:47+00:00,2025-01-13T08:00:00+00:00,2025-01-13T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-24T17:00:00+00:00,2024-10-24T19:30:00+00:00,-1 days +23:30:00,401,V-Statistika v raziskovanju-1. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-18T10:45:00+00:00,2024-10-18T13:15:00+00:00,-1 days +23:30:00,MS Teams,P-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:47+00:00,2025-01-09T08:00:00+00:00,2025-01-09T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-11T17:00:00+00:00,2024-10-11T19:30:00+00:00,-1 days +23:30:00,401,V-Statistika v raziskovanju-2. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-23T10:45:00+00:00,2024-10-23T13:15:00+00:00,-1 days +23:30:00,411,V-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-11-14T17:00:00+00:00,2024-11-14T19:30:00+00:00,-1 days +23:30:00,401,V-Statistika v raziskovanju-1. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-11-06T08:00:00+00:00,2024-11-06T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-11-21T08:00:00+00:00,2024-11-21T10:30:00+00:00,-1 days +23:30:00,307,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-22T10:45:00+00:00,2024-10-22T13:15:00+00:00,-1 days +23:30:00,MS Teams,V-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-17T08:00:00+00:00,2024-10-17T10:30:00+00:00,-1 days +23:30:00,307,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:45+00:00,2024-10-07T17:00:00+00:00,2024-10-07T19:30:00+00:00,-1 days +23:30:00,401,V-Statistika v raziskovanju-1. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-17T10:45:00+00:00,2024-10-17T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:45+00:00,2024-10-07T10:45:00+00:00,2024-10-07T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-11-22T17:00:00+00:00,2024-11-22T19:30:00+00:00,-1 days +23:30:00,401,V-Statistika v raziskovanju-1. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:45+00:00,2024-10-04T10:45:00+00:00,2024-10-04T13:15:00+00:00,-1 days +23:30:00,MS Teams,P-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-21T10:45:00+00:00,2024-10-21T13:15:00+00:00,-1 days +23:30:00,411,V-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-28T10:45:00+00:00,2024-10-28T13:15:00+00:00,-1 days +23:30:00,411,V-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-14T10:45:00+00:00,2024-10-14T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Poslovni in proizvodni informacijski sistemi-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:47+00:00,2025-01-14T10:45:00+00:00,2025-01-14T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-InÅ¾eniring poslovnih procesov in digitalna transformacija-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-08T08:00:00+00:00,2024-10-08T10:30:00+00:00,-1 days +23:30:00,MS Teams,P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-11-04T17:00:00+00:00,2024-11-04T19:30:00+00:00,-1 days +23:30:00,401,V-Statistika v raziskovanju-1. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-24T08:00:00+00:00,2024-10-24T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Statistika v raziskovanju-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-15T17:00:00+00:00,2024-10-15T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Statistika v raziskovanju-2. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-11-29T17:00:00+00:00,2024-11-29T19:30:00+00:00,-1 days +23:30:00,401,V-Statistika v raziskovanju-2. skupina-MAG-Redni
https://urnik.fov.um.si/Program/calendars/43---1-letnik-MAG-Inzenirnig-poslovnih-sistemov-Redni,2024-12-12T11:47:46+00:00,2024-10-16T10:45:00+00:00,2024-10-16T13:15:00+00:00,-1 days +23:30:00,303,P-Poslovni in proizvodni informacijski sistemi-MAG-Redni
